item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YDR404C	4932.YBR154C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YDL140C	activation	activation	t	f	522
4932.YDR404C	4932.YDL140C	activation	activation	t	t	522
4932.YDR404C	4932.YDL140C	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YDL140C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YGL070C	activation	activation	t	f	522
4932.YDR404C	4932.YGL070C	activation	activation	t	t	522
4932.YDR404C	4932.YGL070C	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YGL070C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YGR005C	activation	activation	t	f	522
4932.YDR404C	4932.YGR005C	activation	activation	t	t	522
4932.YDR404C	4932.YGR005C	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YGR005C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YGR063C	activation	activation	t	f	884
4932.YDR404C	4932.YGR186W	activation	activation	t	f	513
4932.YDR404C	4932.YGR186W	activation	activation	t	t	513
4932.YDR404C	4932.YGR186W	inhibition	inhibition	t	f	513
4932.YDR404C	4932.YGR186W	inhibition	inhibition	t	t	513
4932.YDR404C	4932.YHR143W-A	activation	activation	t	f	522
4932.YDR404C	4932.YHR143W-A	activation	activation	t	t	522
4932.YDR404C	4932.YHR143W-A	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YHR143W-A	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YIL021W	activation	activation	t	f	522
4932.YDR404C	4932.YIL021W	activation	activation	t	t	522
4932.YDR404C	4932.YIL021W	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YIL021W	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YJL140W	activation	activation	t	f	522
4932.YDR404C	4932.YJL140W	activation	activation	t	t	522
4932.YDR404C	4932.YJL140W	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YJL140W	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YML010W	activation	activation	t	f	884
4932.YDR404C	4932.YNL222W	activation	activation	t	f	646
4932.YDR404C	4932.YOL005C	activation	activation	t	f	353
4932.YDR404C	4932.YOL005C	activation	activation	t	t	353
4932.YDR404C	4932.YOL005C	inhibition	inhibition	t	f	353
4932.YDR404C	4932.YOL005C	inhibition	inhibition	t	t	353
4932.YDR404C	4932.YOR151C	activation	activation	t	f	522
4932.YDR404C	4932.YOR151C	activation	activation	t	t	522
4932.YDR404C	4932.YOR151C	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YOR151C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YOR210W	activation	activation	t	f	522
4932.YDR404C	4932.YOR210W	activation	activation	t	t	522
4932.YDR404C	4932.YOR210W	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YOR210W	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YOR224C	activation	activation	t	f	522
4932.YDR404C	4932.YOR224C	activation	activation	t	t	522
4932.YDR404C	4932.YOR224C	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YOR224C	inhibition	inhibition	t	t	522
4932.YDR404C	4932.YPR187W	activation	activation	t	f	522
4932.YDR404C	4932.YPR187W	activation	activation	t	t	522
4932.YDR404C	4932.YPR187W	inhibition	inhibition	t	f	522
4932.YDR404C	4932.YPR187W	inhibition	inhibition	t	t	522
4932.YDR409W	4932.YDR510W	activation	activation	f	f	583
4932.YDR412W	4932.YBR251W	activation	activation	t	t	225
4932.YDR412W	4932.YCL059C	activation	activation	t	t	263
4932.YDR412W	4932.YCR057C	activation	activation	t	t	340
4932.YDR412W	4932.YDL014W	activation	activation	t	t	396
4932.YDR412W	4932.YDR398W	activation	activation	t	t	204
4932.YDR412W	4932.YDR449C	activation	activation	t	t	189
4932.YDR412W	4932.YGL123W	activation	activation	t	t	181
4932.YDR412W	4932.YGR090W	activation	activation	t	t	311
4932.YDR412W	4932.YHR088W	activation	activation	t	t	235
4932.YDR412W	4932.YJR002W	activation	activation	t	t	172
4932.YDR412W	4932.YKL099C	activation	activation	t	t	260
4932.YDR412W	4932.YLR197W	activation	activation	t	t	513
4932.YDR412W	4932.YLR222C	activation	activation	t	t	309
4932.YDR412W	4932.YMR093W	activation	activation	t	t	175
4932.YDR412W	4932.YMR229C	activation	activation	t	t	302
4932.YDR412W	4932.YNL075W	activation	activation	t	t	202
4932.YDR412W	4932.YOL010W	activation	activation	t	t	396
4932.YDR412W	4932.YOR145C	activation	activation	t	t	181
4932.YDR412W	4932.YOR310C	activation	activation	t	t	307
4932.YDR412W	4932.YPR137W	activation	activation	t	t	448
4932.YDR418W	4932.YBR025C	binding	activation	t	t	152
4932.YDR418W	4932.YGR210C	binding	activation	t	t	152
4932.YDR418W	4932.YHL014C	binding	activation	t	t	152
4932.YDR419W	4932.YKL084W	inhibition	inhibition	t	f	157
4932.YDR420W	4932.YLR229C	activation	activation	f	f	800
4932.YDR422C	4932.YCL024W	activation	activation	f	f	208
4932.YDR422C	4932.YDR122W	activation	activation	f	f	208
4932.YDR422C	4932.YDR247W	activation	activation	f	f	208
4932.YDR422C	4932.YDR477W	activation	activation	f	f	208
4932.YDR422C	4932.YER129W	activation	activation	f	f	190
4932.YDR422C	4932.YGL179C	activation	activation	f	f	190
4932.YDR422C	4932.YGR052W	activation	activation	f	f	208
4932.YDR422C	4932.YHR082C	activation	activation	f	f	208
4932.YDR422C	4932.YJR059W	activation	activation	f	f	208
4932.YDR422C	4932.YKL048C	activation	activation	f	f	190
4932.YDR422C	4932.YKL198C	activation	activation	f	f	208
4932.YDR422C	4932.YLR096W	activation	activation	f	f	208
4932.YDR422C	4932.YOR233W	activation	activation	f	f	208
4932.YDR422C	4932.YPL026C	activation	activation	f	f	208
4932.YDR422C	4932.YPL141C	activation	activation	f	f	208
4932.YDR422C	4932.YPL150W	activation	activation	f	f	208
4932.YDR424C	4932.YBR175W	activation	activation	t	f	183
4932.YDR424C	4932.YBR175W	activation	activation	t	t	183
4932.YDR424C	4932.YCL029C	activation	activation	t	f	197
4932.YDR424C	4932.YCL029C	activation	activation	t	t	197
4932.YDR424C	4932.YCR084C	activation	activation	t	f	183
4932.YDR424C	4932.YCR084C	activation	activation	t	t	183
4932.YDR424C	4932.YGL004C	activation	activation	t	f	183
4932.YDR424C	4932.YGL004C	activation	activation	t	t	183
4932.YDR424C	4932.YKL079W	activation	activation	t	f	209
4932.YDR424C	4932.YKL079W	activation	activation	t	t	209
4932.YDR424C	4932.YKR054C	activation	activation	t	f	764
4932.YDR424C	4932.YKR054C	activation	activation	t	t	764
4932.YDR424C	4932.YOL069W	activation	activation	t	f	156
4932.YDR424C	4932.YOL069W	activation	activation	t	t	156
4932.YDR424C	4932.YOR026W	activation	activation	t	f	307
4932.YDR424C	4932.YOR026W	activation	activation	t	t	307
4932.YDR424C	4932.YOR269W	activation	activation	t	f	703
4932.YDR424C	4932.YOR269W	activation	activation	t	t	703
4932.YDR424C	4932.YPL174C	activation	activation	t	f	197
4932.YDR424C	4932.YPL174C	activation	activation	t	t	197
4932.YDR424C	4932.YPR141C	activation	activation	t	f	209
4932.YDR424C	4932.YPR141C	activation	activation	t	t	209
4932.YDR429C	4932.YPL237W	activation	activation	t	f	360
4932.YDR429C	4932.YPR041W	activation	activation	t	f	779
4932.YDR432W	4932.YDR155C	activation	activation	t	f	161
4932.YDR432W	4932.YJL041W	activation	activation	t	f	181
4932.YDR432W	4932.YLR335W	activation	activation	t	f	192
4932.YDR432W	4932.YML078W	activation	activation	t	f	161
4932.YDR432W	4932.YMR216C	activation	activation	f	f	702
4932.YDR432W	4932.YOR098C	activation	activation	t	f	181
4932.YDR436W	4932.YAL016W	activation	activation	t	f	293
4932.YDR436W	4932.YAL016W	activation	activation	t	t	293
4932.YDR436W	4932.YAL016W	inhibition	inhibition	t	f	198
4932.YDR436W	4932.YAL016W	inhibition	inhibition	t	t	198
4932.YDR436W	4932.YBL105C	activation	activation	f	f	196
4932.YDR436W	4932.YBR109C	inhibition	inhibition	f	f	347
4932.YDR436W	4932.YBR175W	activation	activation	t	f	196
4932.YDR436W	4932.YBR175W	activation	activation	t	t	196
4932.YDR436W	4932.YCL029C	activation	activation	t	f	177
4932.YDR436W	4932.YCL029C	activation	activation	t	t	177
4932.YDR436W	4932.YCR084C	activation	activation	t	f	196
4932.YDR436W	4932.YCR084C	activation	activation	t	t	196
4932.YDR436W	4932.YDL079C	inhibition	inhibition	f	f	215
4932.YDR436W	4932.YDL134C	activation	activation	t	f	224
4932.YDR436W	4932.YDL134C	activation	activation	t	t	224
4932.YDR436W	4932.YDL188C	activation	activation	t	f	224
4932.YDR436W	4932.YDL188C	activation	activation	t	t	224
4932.YDR436W	4932.YDR155C	activation	activation	t	f	234
4932.YDR436W	4932.YDR155C	activation	activation	t	t	234
4932.YDR436W	4932.YER125W	activation	activation	f	f	196
4932.YDR436W	4932.YGL003C	activation	activation	t	f	196
4932.YDR436W	4932.YGL003C	activation	activation	t	t	196
4932.YDR436W	4932.YGL004C	activation	activation	t	f	196
4932.YDR436W	4932.YGL004C	activation	activation	t	t	196
4932.YDR436W	4932.YGL106W	inhibition	inhibition	f	f	267
4932.YDR436W	4932.YGL116W	activation	activation	t	f	196
4932.YDR436W	4932.YGL116W	activation	activation	t	t	196
4932.YDR436W	4932.YGL190C	activation	activation	t	f	151
4932.YDR436W	4932.YGL190C	activation	activation	t	t	151
4932.YDR436W	4932.YGL216W	activation	activation	t	f	222
4932.YDR436W	4932.YGL216W	activation	activation	t	t	222
4932.YDR436W	4932.YGR203W	activation	activation	f	f	191
4932.YDR436W	4932.YGR225W	activation	activation	t	f	196
4932.YDR436W	4932.YGR225W	activation	activation	t	t	196
4932.YDR436W	4932.YIL144W	activation	activation	t	f	199
4932.YDR436W	4932.YIL144W	activation	activation	t	t	199
4932.YDR436W	4932.YKL022C	activation	activation	f	f	187
4932.YDR436W	4932.YLR045C	activation	activation	t	f	199
4932.YDR436W	4932.YLR045C	activation	activation	t	t	199
4932.YDR436W	4932.YML078W	activation	activation	t	f	234
4932.YDR436W	4932.YML078W	activation	activation	t	t	234
4932.YDR436W	4932.YMR001C	activation	activation	t	f	183
4932.YDR436W	4932.YMR001C	activation	activation	t	t	183
4932.YDR436W	4932.YMR028W	activation	activation	f	f	216
4932.YDR436W	4932.YMR036C	activation	activation	f	f	191
4932.YDR436W	4932.YMR139W	inhibition	inhibition	f	f	215
4932.YDR436W	4932.YNL172W	activation	activation	f	f	218
4932.YDR436W	4932.YNL217W	activation	activation	t	f	224
4932.YDR436W	4932.YNL217W	activation	activation	t	t	224
4932.YDR436W	4932.YNL307C	inhibition	inhibition	f	f	215
4932.YDR436W	4932.YOL128C	inhibition	inhibition	f	f	215
4932.YDR436W	4932.YOR014W	activation	activation	t	f	293
4932.YDR436W	4932.YOR014W	activation	activation	t	t	293
4932.YDR436W	4932.YOR269W	activation	activation	t	f	163
4932.YDR436W	4932.YOR269W	activation	activation	t	t	163
4932.YDR436W	4932.YPL155C	activation	activation	t	f	222
4932.YDR436W	4932.YPL155C	activation	activation	t	t	222
4932.YDR436W	4932.YPL174C	activation	activation	t	f	177
4932.YDR436W	4932.YPL174C	activation	activation	t	t	177
4932.YDR436W	4932.YPL209C	activation	activation	t	f	266
4932.YDR436W	4932.YPL209C	activation	activation	t	t	266
4932.YDR436W	4932.YPL268W	activation	activation	f	f	158
4932.YDR436W	4932.YPR185W	inhibition	inhibition	f	f	179
4932.YDR436W	4932.YPR188C	inhibition	inhibition	f	f	267
4932.YDR436W	4932.YPR200C	activation	activation	f	f	191
4932.YDR440W	4932.YMR037C	activation	activation	t	f	401
4932.YDR447C	4932.YPL237W	activation	activation	t	f	172
4932.YDR449C	4932.YBL072C	activation	activation	t	f	400
4932.YDR449C	4932.YBR048W	activation	activation	t	f	400
4932.YDR449C	4932.YBR061C	activation	activation	t	f	275
4932.YDR449C	4932.YBR181C	activation	activation	t	f	400
4932.YDR449C	4932.YBR189W	activation	activation	t	f	400
4932.YDR449C	4932.YBR251W	activation	activation	t	f	198
4932.YDR449C	4932.YCL031C	activation	activation	t	f	879
4932.YDR449C	4932.YCL054W	activation	activation	t	f	522
4932.YDR449C	4932.YCR031C	activation	activation	t	f	400
4932.YDR449C	4932.YDL083C	activation	activation	t	f	400
4932.YDR449C	4932.YDR025W	activation	activation	t	f	400
4932.YDR449C	4932.YDR064W	activation	activation	t	f	522
4932.YDR449C	4932.YDR087C	activation	activation	t	f	400
4932.YDR449C	4932.YDR324C	activation	activation	t	f	985
4932.YDR449C	4932.YDR337W	activation	activation	t	f	235
4932.YDR449C	4932.YDR339C	activation	activation	t	f	522
4932.YDR449C	4932.YDR395W	activation	activation	t	f	263
4932.YDR449C	4932.YDR398W	activation	activation	t	f	985
4932.YDR449C	4932.YDR412W	activation	activation	t	f	189
4932.YDR449C	4932.YER074W	activation	activation	t	f	292
4932.YDR449C	4932.YER102W	activation	activation	t	f	400
4932.YDR449C	4932.YER126C	activation	activation	t	f	183
4932.YDR449C	4932.YGL136C	activation	activation	t	f	275
4932.YDR449C	4932.YGR090W	activation	activation	t	f	896
4932.YDR449C	4932.YGR095C	activation	activation	t	f	978
4932.YDR449C	4932.YGR118W	activation	activation	t	f	400
4932.YDR449C	4932.YGR158C	activation	activation	t	f	336
4932.YDR449C	4932.YGR159C	activation	activation	t	f	978
4932.YDR449C	4932.YGR195W	activation	activation	t	f	336
4932.YDR449C	4932.YHR148W	activation	activation	t	f	155
4932.YDR449C	4932.YIL069C	activation	activation	t	f	292
4932.YDR449C	4932.YJL050W	activation	activation	t	f	962
4932.YDR449C	4932.YJL069C	activation	activation	t	f	985
4932.YDR449C	4932.YJL109C	activation	activation	t	f	985
4932.YDR449C	4932.YJL190C	activation	activation	t	f	400
4932.YDR449C	4932.YJL191W	activation	activation	t	f	400
4932.YDR449C	4932.YJR113C	activation	activation	t	f	292
4932.YDR449C	4932.YJR123W	activation	activation	t	f	522
4932.YDR449C	4932.YJR132W	activation	activation	t	f	263
4932.YDR449C	4932.YLR264W	activation	activation	t	f	400
4932.YDR449C	4932.YLR367W	activation	activation	t	f	400
4932.YDR449C	4932.YLR441C	activation	activation	t	f	400
4932.YDR449C	4932.YML063W	activation	activation	t	f	400
4932.YDR449C	4932.YMR049C	activation	activation	t	f	522
4932.YDR449C	4932.YMR093W	activation	activation	t	f	985
4932.YDR449C	4932.YMR143W	activation	activation	t	f	400
4932.YDR449C	4932.YMR158W	activation	activation	t	f	272
4932.YDR449C	4932.YMR188C	activation	activation	t	f	272
4932.YDR449C	4932.YNL096C	activation	activation	t	f	400
4932.YDR449C	4932.YNL137C	activation	activation	t	f	155
4932.YDR449C	4932.YNL175C	activation	activation	t	f	515
4932.YDR449C	4932.YNL306W	activation	activation	t	f	183
4932.YDR449C	4932.YNR036C	activation	activation	t	f	183
4932.YDR449C	4932.YOR001W	activation	activation	t	f	956
4932.YDR449C	4932.YOR004W	activation	activation	t	f	235
4932.YDR449C	4932.YOR096W	activation	activation	t	f	400
4932.YDR449C	4932.YOR167C	activation	activation	t	f	400
4932.YDR449C	4932.YOR287C	activation	activation	t	f	435
4932.YDR449C	4932.YPL043W	activation	activation	t	f	522
4932.YDR449C	4932.YPL081W	activation	activation	t	f	400
4932.YDR449C	4932.YPL090C	activation	activation	t	f	400
4932.YDR449C	4932.YPL126W	activation	activation	t	f	896
4932.YDR449C	4932.YPL211W	activation	activation	t	f	522
4932.YDR449C	4932.YPR132W	activation	activation	t	f	400
4932.YDR450W	4932.YBR025C	binding	activation	t	t	152
4932.YDR450W	4932.YBR034C	activation	activation	t	f	156
4932.YDR450W	4932.YCR047C	activation	activation	t	f	300
4932.YDR450W	4932.YDR316W	activation	activation	t	f	156
4932.YDR450W	4932.YER175C	activation	activation	t	f	156
4932.YDR450W	4932.YGR210C	binding	activation	t	t	152
4932.YDR450W	4932.YHL014C	binding	activation	t	t	152
4932.YDR450W	4932.YHR209W	activation	activation	t	f	156
4932.YDR450W	4932.YML008C	activation	activation	t	f	156
4932.YDR450W	4932.YML014W	activation	activation	t	f	156
4932.YDR450W	4932.YPL237W	activation	activation	t	f	295
4932.YDR451C	4932.YJL006C	activation	activation	t	f	269
4932.YDR451C	4932.YNL025C	activation	activation	t	f	206
4932.YDR451C	4932.YPR025C	activation	activation	t	f	206
4932.YDR454C	4932.YDR020C	activation	activation	f	f	307
4932.YDR454C	4932.YHR128W	activation	activation	f	f	307
4932.YDR454C	4932.YNL129W	activation	activation	f	f	238
4932.YDR454C	4932.YNR012W	activation	activation	f	f	307
4932.YDR456W	4932.YAL017W	activation	activation	f	f	185
4932.YDR456W	4932.YBL016W	activation	activation	f	f	172
4932.YDR456W	4932.YDL079C	activation	activation	f	f	185
4932.YDR456W	4932.YGR040W	activation	activation	f	f	172
4932.YDR456W	4932.YHR030C	activation	activation	f	f	172
4932.YDR456W	4932.YHR079C	activation	activation	f	f	185
4932.YDR456W	4932.YKL161C	activation	activation	f	f	172
4932.YDR456W	4932.YLR113W	activation	activation	f	f	172
4932.YDR456W	4932.YMR139W	activation	activation	f	f	185
4932.YDR456W	4932.YNL307C	activation	activation	f	f	185
4932.YDR456W	4932.YOL045W	activation	activation	f	f	185
4932.YDR456W	4932.YOL128C	activation	activation	f	f	185
4932.YDR456W	4932.YPR054W	activation	activation	f	f	172
4932.YDR457W	4932.YBR028C	inhibition	inhibition	f	f	163
4932.YDR457W	4932.YDR020C	activation	activation	f	f	165
4932.YDR457W	4932.YHR128W	activation	activation	f	f	165
4932.YDR457W	4932.YHR205W	inhibition	inhibition	f	f	163
4932.YDR457W	4932.YKL126W	inhibition	inhibition	f	f	163
4932.YDR457W	4932.YMR104C	inhibition	inhibition	f	f	163
4932.YDR457W	4932.YNL129W	activation	activation	f	f	165
4932.YDR457W	4932.YNR012W	activation	activation	f	f	165
4932.YDR460W	4932.YBR160W	activation	activation	t	t	244
4932.YDR460W	4932.YFL029C	activation	activation	t	t	163
4932.YDR460W	4932.YPL031C	activation	activation	t	t	244
4932.YDR461W	4932.YKL178C	activation	activation	f	f	800
4932.YDR464W	4932.YDR473C	expression	inhibition	t	t	401
4932.YDR466W	4932.YAL017W	activation	activation	f	f	158
4932.YDR466W	4932.YBL105C	activation	activation	f	f	903
4932.YDR466W	4932.YBL105C	activation	activation	t	t	224
4932.YDR466W	4932.YBR028C	activation	activation	f	f	351
4932.YDR466W	4932.YBR136W	activation	activation	f	f	158
4932.YDR466W	4932.YDL079C	activation	activation	f	f	158
4932.YDR466W	4932.YHR079C	activation	activation	f	f	158
4932.YDR466W	4932.YHR099W	activation	activation	f	f	158
4932.YDR466W	4932.YHR205W	activation	activation	f	f	351
4932.YDR466W	4932.YHR205W	inhibition	inhibition	t	f	900
4932.YDR466W	4932.YJR066W	activation	activation	f	f	158
4932.YDR466W	4932.YKL126W	activation	activation	f	f	351
4932.YDR466W	4932.YKL126W	inhibition	inhibition	t	f	900
4932.YDR466W	4932.YKL203C	activation	activation	f	f	158
4932.YDR466W	4932.YLR240W	activation	activation	f	f	158
4932.YDR466W	4932.YLR305C	activation	activation	f	f	158
4932.YDR466W	4932.YMR104C	activation	activation	f	f	351
4932.YDR466W	4932.YMR104C	inhibition	inhibition	t	f	900
4932.YDR466W	4932.YMR139W	activation	activation	f	f	158
4932.YDR466W	4932.YNL267W	activation	activation	f	f	158
4932.YDR466W	4932.YNL307C	activation	activation	f	f	158
4932.YDR466W	4932.YOL045W	activation	activation	f	f	158
4932.YDR466W	4932.YOL128C	activation	activation	f	f	158
4932.YDR468C	4932.YAL030W	activation	activation	f	f	933
4932.YDR468C	4932.YKL196C	activation	activation	f	f	567
4932.YDR468C	4932.YLR093C	activation	activation	f	f	301
4932.YDR468C	4932.YLR268W	activation	activation	f	f	250
4932.YDR468C	4932.YOR327C	activation	activation	f	f	933
4932.YDR473C	4932.YDR464W	expression	inhibition	t	f	401
4932.YDR477W	4932.YAL062W	activation	activation	t	t	435
4932.YDR477W	4932.YBR214W	activation	activation	f	f	272
4932.YDR477W	4932.YDR422C	activation	activation	f	f	208
4932.YDR477W	4932.YER027C	activation	activation	f	f	208
4932.YDR477W	4932.YER129W	activation	activation	f	f	903
4932.YDR477W	4932.YFR015C	inhibition	inhibition	f	f	172
4932.YDR477W	4932.YGL056C	activation	activation	f	f	272
4932.YDR477W	4932.YGL115W	activation	activation	f	f	276
4932.YDR477W	4932.YGL179C	activation	activation	f	f	903
4932.YDR477W	4932.YGL180W	activation	activation	f	f	832
4932.YDR477W	4932.YGL208W	activation	activation	f	f	208
4932.YDR477W	4932.YHR146W	activation	activation	f	f	208
4932.YDR477W	4932.YHR186C	inhibition	inhibition	f	f	650
4932.YDR477W	4932.YIR019C	activation	activation	t	t	471
4932.YDR477W	4932.YJL164C	inhibition	inhibition	f	f	242
4932.YDR477W	4932.YJR066W	inhibition	inhibition	f	f	536
4932.YDR477W	4932.YKL048C	activation	activation	f	f	832
4932.YDR477W	4932.YKL166C	inhibition	inhibition	f	f	242
4932.YDR477W	4932.YKL189W	activation	activation	f	f	286
4932.YDR477W	4932.YKL203C	inhibition	inhibition	f	f	536
4932.YDR477W	4932.YLR006C	expression	inhibition	t	t	471
4932.YDR477W	4932.YLR258W	inhibition	inhibition	f	f	172
4932.YDR477W	4932.YMR207C	activation	activation	t	t	311
4932.YDR477W	4932.YMR207C	inhibition	inhibition	f	f	449
4932.YDR477W	4932.YNL006W	inhibition	inhibition	f	f	151
